,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA1B1C1_rep2,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep1,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep5,6803_Wilde_WT_rep2,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_Wilde_WT_rep3,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_Wilde_WT_rep4
95,7.9527777777777775,0.32340713636051444,-1.426456152371846,-0.8533409752209395,-1.328936616490862,-2.0576024327151408,-0.38513194256849764,0.013755573030413594,0.009837024568357673,-1.4828094711594315,-0.7941210859314494,-1.9130542842829565,-2.4247999437190884,-1.9735850899764564,0.10735025389546905,0.1635655849807376,-1.7024392393764467,-0.5555152917283038,-2.029226964560992,-1.7791880968788074,-1.474032704925874,0.014418666159328873,21.254830386024462,0.5721245881348909,-1.6465253656900574,-1.885947548362123,-1.6337136832777255,-2.066461545853391,-1.925567317557449,0.06621106003688718,-11.574502327893333,0.1620744127260654,-0.5444909857908341,-1.7959562411882661,-1.9411479153471214,-1.983923937755116,-1.7529725664520313,34.0911204517079,-1.545012816350871,-0.14740316563061906,-1.4480035089890106,-1.9419589450211363,-2.0196276929491916,-0.17258176796719427,-1.820944669846008
96,8.036111111111111,0.2704964000689065,-1.8151735887080538,-0.8217027045648508,-1.544125984076087,-1.7320308686960408,-1.185206862058996,0.11681500658577233,-0.1975524566537934,-0.7648190358089163,-0.717791284431412,-1.9970013783578717,-2.3073917599393297,-1.9301861154053377,0.041006329430637437,0.31051143641817425,-1.456036129525189,-0.7505127219769093,-2.0436732137710023,-2.019573254592866,-1.7682141762590917,-0.007222470579066643,19.109779260396476,0.26880033345585036,-1.6706089412746268,-1.865223282726658,-1.996056562926973,-2.4159876448186046,-1.932670269504951,-0.01356300182221068,-13.265494295187386,0.35544377144213435,-0.6991211933596629,-1.9225113910710565,-1.7998273433950567,-2.149811581531247,-1.6607000811517607,31.981480337708806,-1.544690340119226,-0.6176660529101933,-1.8956935679084876,-1.9385673607000713,-1.8948203919587088,-0.33278889069055795,-3.055862427387674
97,8.119444444444444,0.19691120570956766,-1.7137666769824496,-0.8201859373010707,-1.7992297797185848,-2.196300835954316,-1.3051857927847748,-0.08065477174420226,-0.03562263851696689,-1.9167125930940654,-0.9216344119121926,-2.2708520834660173,-2.5097590770362017,-1.906701500425914,-0.0758861345468128,-0.47333372991125366,-1.8295215977382506,-0.805685483395186,-1.907990548148605,-2.089946636201513,-1.8324052903452483,0.07060252434042916,18.68449300367926,0.08476717649934803,-1.3845810243354935,-1.9444076072814886,-2.2683446015576503,-2.2954625263766864,-1.8996494786977796,-0.10393804692487171,-12.691153459568175,0.02814683671865661,-0.6040649475503882,-2.0388366310259034,-2.028280237280759,-1.9956460182795803,-1.9782824667808838,32.109225127287665,-1.4644541305766354,-0.6679154403850144,-1.9233021031112896,-2.0251121187749366,-2.329941355083682,-0.18346149332911155,-6.437840919895316
98,8.202777777777778,-0.16734537228288193,-1.802237139167706,-0.8787919121584566,-1.8942498072470904,-2.1204147148695944,-1.425070597950841,0.30134836350777544,0.08562959574280393,-1.8184918499209357,-0.9556510189387508,-2.1146081843665665,-2.9219047965342013,-1.953132952954281,0.06667501303669411,-0.2979660301497591,-1.6728972202912482,-0.6110340876593824,-2.1921807492009306,-2.2403096137313367,-1.856607539126499,0.17789571917275218,16.659033710233796,-0.04997154793233686,-2.1084432396178885,-1.6535022880493506,-2.0305795911098055,-2.494887897236159,-2.1265073521418976,0.03508828166303127,-13.611573236941188,0.09018670764836581,-0.649322171043441,-1.9149345441522616,-1.9465089809132132,-2.2414289028875425,-1.7757217180871137,30.15439268837355,-1.494305046795043,-0.7581528886831118,-1.8208306222557196,-1.8415944062628655,-2.3549922491468664,0.07540144103170886,-5.7069304105013225
99,8.286388888888888,-0.10227026765372303,-1.8405866935912247,-0.7775218643646526,-1.8491878663559738,-1.7543748800934345,-1.5148631364852945,-0.027173466623305154,-0.14379264528565505,-1.9901585094942686,-0.6898416545460704,-2.3382714616420155,-2.813831812007899,-1.9894821769601556,-0.001308081165468306,-0.12338158971071089,-1.7661645700416964,-0.5465590449509449,-2.286245594465045,-2.120663555898541,-2.12082241023448,0.2046591777241951,18.74346331076411,0.1045874861990159,-1.7021972083282764,-2.0425090869906177,-1.8527633179995953,-2.5842654600054877,-2.043246290748852,-0.026481664021138357,-14.096846858247579,0.11156647507362474,-0.5448927858843048,-2.1508077077729997,-2.0545159529531443,-2.337161886304096,-2.153019825462367,30.29702077783975,-1.6242439453636253,-0.8183799547033014,-1.9382806297412498,-1.9980154080307757,-2.619974737131875,-0.3061990716083821,-10.683181079341047
100,8.372222222222222,0.062139577672069464,-1.5388170549353977,-0.8663770256459402,-2.344045752605522,-2.3381837005492065,-1.6345652630395107,-0.22621814553456904,-0.4338862611888863,-1.9517142713174747,-0.934206866239448,-2.2018436916981083,-2.795543009081834,-2.045750872466943,-0.1798332749203618,-0.2795765432784736,-1.90932521642904,-0.942260863956497,-2.2301868575082735,-2.481009828108763,-1.8550513869904948,0.07089495935262782,20.347843572317043,-0.18155240383237706,-2.025844548134505,-2.5014297620030113,-1.9648975631195278,-2.463596913193006,-2.1898686893357655,0.10135446316311439,-13.7270673694641,-0.1477107784134599,-0.4807767134834263,-2.2364586934341464,-2.0423035268132335,-2.4628466155400526,-2.280178774942813,28.717147041503754,-1.904271680388584,-1.04859819161514,-2.0956536267083763,-1.8043763067954133,-2.8048904781833444,-0.038262016164459026,-10.546643023552384
101,8.455555555555556,-0.04411278641021087,-2.0669299342373693,-0.8653586242273066,-2.218825257421796,-2.4818435394322313,-1.5941788279879943,-0.17578356105522136,-0.4346481597285652,-1.9031608311925265,-0.9687471999942956,-2.525326646763936,-3.0470412654304737,-2.3819407355515985,-0.02889843041538796,0.07345296519138578,-2.0823807254746223,-0.8681400518678032,-2.404006307927831,-2.611349792457129,-2.259295948405294,0.036605118967244075,16.602236098282628,-0.328387909516273,-2.129386873165747,-2.170266066921682,-2.386984101838429,-2.6128839512068303,-2.4263769366252865,-0.17140099454051003,-15.012327631603062,-0.0276419784711148,-0.8969738746161978,-2.4618900669050294,-2.3598740706580283,-2.7284847336676927,-2.3072005482088414,27.384809014127487,-1.8343891034931887,-0.8988091488589712,-2.192951111038944,-2.1906782831233134,-2.4997411276068164,-0.24078637846634565,-14.447366257275895
102,8.538888888888888,-0.25102431818507487,-1.9749270388893099,-0.5644678848324902,-2.3435281680966944,-2.3453567542096443,-1.453705677428408,0.03413239455330126,-0.36607525684172293,-2.1344998812201266,-1.0034632002563184,-2.7687220948920337,-3.2283294507782982,-1.9980534583446463,0.2114985857417301,-0.7542892175277489,-1.915332659781769,-0.9541971143818756,-2.277705711351133,-2.761684807728183,-2.2535575691792205,0.01179170702887624,18.616702328393682,0.05408426889339798,-2.272825794012509,-2.459019751519333,-2.1690247040012802,-2.7621282643550464,-2.6127734152457953,0.0952543002149421,-15.052720320712302,-0.41822405900780346,-0.4434841894231637,-2.527104388178289,-2.357229947403786,-2.724077879821089,-2.4440871225849903,26.440044119417,-2.1445970638178355,-0.8490143721456728,-2.340174577355775,-2.2169225154308467,-3.0445283368687996,-0.23377114525857878,-16.615400711654537
103,8.622222222222222,-0.1785919841167365,-2.042810072638237,-1.033706028683875,-2.3481562677878833,-2.4987256966204945,-1.8131476531815933,-0.2664681754025317,-0.2081644766405737,-1.9257331097995416,-1.0883554099413415,-2.3420317999580145,-3.0594104268996403,-2.454090729030373,-0.028640097477086495,-0.41279925393354966,-1.9981825785356202,-0.9704325557009014,-2.5512868294355555,-2.842016229396104,-2.2778377197021613,0.18645676954964976,20.131303538726183,-0.5441325776210488,-2.17616291772669,-2.5876925615059583,-2.3010211339294453,-2.9913315388455337,-2.559060501731023,0.06132267987964704,-16.328337927875513,-0.48945396218224424,-0.6203075774096659,-2.4621042114698373,-2.534373514718757,-2.7196276891958684,-2.4608404710400023,27.042889670022678,-2.0648964080199708,-0.8492154034571068,-2.277325517022966,-2.293110179984163,-2.6692537535967262,-0.12721530420049676,-18.490796234834285
104,8.705555555555556,-0.08681275884919247,-2.0505807355859718,-0.8930742735025008,-2.2727113355188897,-2.3919527126756868,-1.922506592791555,-0.2075831720484253,-0.06091275141267038,-2.206862201628742,-1.22342437043538,-2.545257521661021,-3.440287047618918,-2.400054231846571,0.21068764447976976,-1.632073315794891,-2.2109320375033414,-0.966846878532229,-2.5247514198686374,-2.882345409624402,-2.252137866053444,0.010602348093342394,25.816100841698965,-0.34303516684150975,-2.2793998478214563,-2.4862862385291584,-2.5129751504205085,-2.8004954567860145,-2.4352405665204464,0.08680647200702177,-17.58927275921184,-0.1913286384035526,-0.9474439574462009,-2.4168920852187643,-2.471307125022909,-2.7651357930494322,-2.227462562186902,24.8233828675391,-2.0852879802741686,-0.9794137810457196,-2.5444054181456224,-2.579242450899253,-2.4439190215789695,0.06888215613368996,-19.613602591963435
105,8.788888888888888,-0.5256836252061712,-2.2882407241892695,-1.0225738335081844,-2.647195146179056,-2.4050401426580783,-1.8517843295254777,0.2507894990577931,-0.864317021620733,-1.4478888377043302,-1.1086706215947244,-2.628401015523415,-3.190962158810444,-2.5559456470846733,-0.10051606825650282,-0.24210758415163292,-2.1735825890339138,-0.7934405840884352,-2.5981012363679112,-2.7026736972661025,-2.4864594700021443,0.15423047977496587,25.731155186073874,-0.32262022531379114,-2.032538184271293,-2.4748025201738932,-2.2248885067482926,-3.0196216961841933,-2.7113159739590293,0.2517079992535921,-19.125616935875943,-0.4538450463310877,-0.624893247768132,-2.691470552087596,-2.7180331254881676,-3.0406038187007534,-2.5639553602829337,22.221560802505227,-1.8657726222721267,-0.8596110394347088,-2.331415765570135,-2.375320500141905,-2.7685257807648243,-0.2154777537448419,-22.323869465193162
106,8.872222222222222,-0.6552015741911541,-2.1857917312598163,-0.9322059194193828,-2.521609470523513,-2.6779903211223206,-1.9209826923737323,-0.24134807207382852,-0.46837423590281224,-2.4388146953215437,-1.2140947017458201,-2.601464032890895,-3.661438598398527,-2.4817666510897034,0.037750880024952096,-0.11289824931478898,-2.3161357820583257,-1.0102141720872937,-2.8213380286810277,-2.66300243786372,-2.280803989006684,0.22734319726116262,27.02652735695572,-0.48288448834774284,-2.185579523512108,-2.943243139962602,-2.4967629506629616,-3.1787119309474767,-2.7772890822973983,0.1260295793791452,-20.9574623940583,-0.747000152874369,-0.8626553659759294,-2.6558421489619963,-2.394553858038213,-2.796033389530458,-2.6003208252294896,20.077460454404164,-2.196351173222533,-1.2998087094180288,-2.6483580408839416,-2.2513454975276748,-2.9030756672645652,-0.14029402423975712,-23.26164645367701
107,8.955555555555556,-0.5153636049874715,-2.2932354459640765,-1.07197173845328,-2.665956075173168,-2.570805576894981,-2.0801035060497868,-0.1839937998654428,-0.39308135107219533,-2.219641448074175,-1.0896971476852413,-2.2244483209324737,-3.601719196357388,-2.6875189162603483,0.09549060061476013,-0.0344415108664935,-2.1785931620893857,-1.1071681407517162,-2.64446354258567,-2.9533329736493057,-2.735172876215087,0.0799425287700182,25.102277975792315,-0.7538247000172544,-2.458525458441078,-2.7616098273551137,-2.6586002243909017,-3.0977678308832615,-2.9931622436916263,-0.010226474753243536,-20.61490088498491,-0.6407909331933919,-0.8707302290350368,-3.0500094069509505,-2.770871659348577,-3.1414261249808186,-2.6165609125721985,21.041118691663375,-2.17702446985127,-1.2100083180603587,-2.505233722415703,-2.6973186107220304,-2.867570313349424,-0.12556564666946401,-25.77698307357148
108,9.038888888888888,-0.6761667249579668,-2.3405735538234937,-1.111872494325732,-2.6602367226147954,-2.8934882330745046,-1.9291485909903854,-0.1371456031713429,-0.9284353321173433,-2.4303707658548217,-0.8854784946798715,-2.777355622640463,-3.8218067747112996,-2.843204111048937,-0.18729479961692816,-0.736733577659898,-2.140956271221911,-1.194302986809808,-2.5474795198896643,-2.7036666435443477,-2.769567580464964,-0.3679695019289546,28.03846750037449,-1.0254376131600862,-2.351377578416707,-3.1199043077488517,-2.5104020646347673,-2.6267910616987726,-2.8689378042035236,0.32294214482254324,-21.43802397491729,-0.7552143706983312,-0.9091177532758264,-2.793974851386766,-2.58698886084675,-3.086783640555887,-2.6026775735008996,19.102572271654484,-2.307793346401221,-1.2302113886970982,-2.622044285235141,-2.623241005240155,-2.9220113474515217,0.008708386732756965,-26.749928758035402
109,9.1225,-0.7476079496455279,-2.6078077367143253,-1.1119093872513106,-2.8544531712010133,-2.686040607031186,-2.0681197633553468,0.0891985947220398,-0.6544331522021003,-2.361004314854615,-1.101439276466705,-3.0601876768305867,-4.1317041475343865,-2.9088238999612948,-0.1306032182203077,-1.0697706678193202,-2.30322664813258,-1.001619205494896,-2.5203876984307967,-3.3240047831597463,-2.4539895462834083,0.06360912448526726,23.615156224835953,-0.5877199893782075,-2.464137469258934,-2.8981283024785234,-2.4821702025735912,-3.2357832850010673,-2.9246181038003107,0.0655377411760251,-21.776923045152675,-0.9102674570497182,-0.8478178543937146,-3.107741001824964,-2.812907788711888,-3.2921075478212396,-2.8286727548496926,18.61185784069355,-2.1186586346324052,-1.1604194409344313,-2.9787912011532214,-2.3891138444470617,-3.1964003941638937,-0.14747091718096017,-29.110532857230545
110,9.208333333333332,-0.879684302772632,-2.4149396728677646,-1.0420836139432283,-2.6786071751501175,-3.0684650104073063,-2.057018835027739,-0.2849591339038064,-0.5010717926654968,-2.281543757563345,-0.9575800252530213,-2.8329462181417493,-3.5014141209507925,-2.904379943556979,-0.18443255716574156,-0.38354900874012565,-2.6854058280800652,-1.1591172905455012,-2.4631898120769633,-3.0443487247959764,-2.5784402138871045,0.03468042288510211,25.43240427965348,-0.7706685990374706,-2.546806713248917,-2.9662835288163882,-2.7239063638625036,-3.024746158297082,-2.890205476354834,0.14756261247975525,-21.761689292023792,-0.8759471921582414,-0.7868304474491664,-3.10131037204434,-2.758630763875166,-3.107399454404111,-2.8145483990968514,17.66901193404067,-2.3696211638219413,-1.1906339906492303,-2.7854759387220085,-2.7049382895575693,-3.18073907424064,-0.13410255247342862,-30.01884463832105
111,9.291666666666666,-0.9523928162415141,-2.4919710368698604,-1.2723963676134902,-2.8927004845464217,-2.930763749116904,-2.2758476136137262,-0.41961672119961196,-0.9883482430218726,-2.6019907527694284,-1.1639012717162258,-1.905632977036269,-4.070939493134639,-2.799873898449153,-0.22878072284422699,-1.8480648370888633,-2.377495342904809,-1.1367977342052797,-2.825887590726212,-3.2146997974429565,-2.5629210191822396,-0.22475359630554756,25.06027163164678,-0.6042802212677214,-2.7393868891291833,-2.964371699972117,-2.8056122686330336,-3.393681334993621,-2.86570224964562,0.1490190520096585,-23.692413726899165,-0.9122505841850224,-0.7761554468675241,-3.0646854700469834,-2.70416010201952,-3.1526609639934913,-2.9703064443647818,17.00407097590045,-2.0106817607640526,-1.0408565499890994,-2.8220999632347272,-2.8307154996363497,-2.975029004596698,-0.031185514122092597,-31.79491328547372
112,9.375,-1.0057305301341737,-2.4689034996615264,-1.222848837972643,-2.8667348453398325,-2.8229391233459302,-2.4346079024426985,-0.294772103748182,-1.366259500960664,-2.8623469555600036,-1.0604035450039204,-3.028249679799749,-4.190283054309995,-2.9053074173045452,-0.03364562606683506,-1.7533143988030775,-2.4594967210292973,-1.1346610272232085,-2.7484827603064743,-3.1050593267801174,-2.8274333937645353,0.025309072888759297,24.9688180839786,-1.1185516439628953,-2.4418795721036632,-2.952394525092797,-2.8572896314929532,-3.412590464397359,-2.88111074535662,-9.065185523601856e-05,-25.209187176182784,-0.8591746495413926,-1.0357927664392048,-3.1178687980582556,-2.8594981135796527,-3.157893676339989,-2.9159488244202705,15.927071279421545,-2.3418412497699226,-1.2810886273723678,-3.098664736725759,-2.786446631597821,-3.6292717983080167,-0.03871879801929569,-34.058787899858295
113,9.458333333333332,-0.8596944927124079,-2.4957387285385453,-1.3634422112301452,-2.7307119993462527,-2.8149934275522646,-2.413301500567164,-0.32042322256463723,-1.2948025723468084,-1.9626140173207216,-1.4270873727339348,-2.970798048541148,-3.9594475867509202,-3.080682148843483,-0.3390251820650926,-0.3292939490914437,-2.4014114874578647,-1.3027076588532425,-2.8309770427759715,-3.075428635176304,-2.7519787649193703,-0.07512956800515333,36.37810327615459,-1.0034796637808723,-2.5542863338375,-3.2003537092630956,-3.0689401615262493,-3.4414751917148485,-3.0964332790774853,0.06023578436733126,-22.01210028131425,-0.9167164128889791,-1.2557423193196269,-3.030862852526811,-2.854647103742243,-3.443099187255819,-2.9714774686742103,14.928049046697032,-2.2431004526680542,-0.841331727488109,-3.0751717179705835,-2.8321328402063077,-2.8434690646114036,-0.08670140097206715,-33.66051749964672
114,9.541666666666666,-0.8142817604176864,-2.492478387151711,-1.1841776700939393,-2.8546336842472875,-2.826928950465612,-2.45193020276283,0.03343197690396023,-1.0239744712203254,-2.7527935857360046,-1.2939532809942718,-2.5732798011926756,-4.408435864781333,-3.24599973783997,-0.1649173104909559,-0.975999752433758,-2.5332411637768653,-1.0509381168547152,-2.693372156122821,-3.0658090416898984,-2.7765585556214334,-0.16606752190894333,25.428186684023427,-0.9990610861435767,-2.53660874245728,-2.6682509535049355,-3.08056556229328,-3.4703371580524354,-3.1216721603033313,-0.11999936073713022,-23.881243498768814,-1.2748729071397573,-1.1860040180292128,-3.373670124124546,-2.8996093724458003,-3.498279088614873,-3.0168943021816985,15.747040368764123,-2.294460188803791,-0.9715873512961773,-2.9916223624858773,-2.887775278075802,-3.8476224089046327,-0.10513232070216051,-34.66015102001385
115,9.625,-1.289489397871308,-2.579124135506466,-1.3350563937707791,-3.0985016335903572,-3.1987479750875827,-2.08049579952864,0.0167955447782951,-1.4037722197965343,-2.2928873047887817,-1.431001794343173,-2.965696651509908,-4.367250654775241,-3.121261825121639,-0.0613199354165269,-0.7034280825809065,-2.7349872681544136,-0.9793528874920326,-2.665669814365289,-3.216201862068739,-2.5211741845352393,0.15249720380710066,26.209127619776705,-1.2452927252369717,-2.6888483625509183,-3.4160879547778626,-2.7121675318306226,-3.489178000416407,-2.546829692434938,0.1492061865200706,-24.796707100057294,-1.1436411734558813,-0.7065777744532694,-3.1362930977466323,-2.84438721438058,-3.503434968352729,-3.072201245642107,15.364081225604457,-2.235921275039752,-1.361856996027127,-3.098018122529446,-2.743375095670226,-3.3717334327464727,-0.12401055584624689,-35.42773731313728
116,9.708333333333332,-1.2553144778742942,-2.865677629963405,-1.1860795579660903,-2.9023175767887586,-3.0304527786916657,-2.3390000770865442,-0.49033047325306217,-1.284192848466032,-2.5328968147608077,-1.5282334358090408,-3.0280503090717086,-4.515894715156528,-2.5964700475696993,-0.31823098533451544,-1.911575222554838,-2.4466513153406604,-1.2079524555348855,-2.857871727551698,-3.2066084087501805,-2.6558270660145653,-0.16943340267569404,24.75098523194914,-1.2821714040109453,-2.721006755167598,-2.953866405978784,-2.4337477626511013,-3.357999351712882,-3.091908172778614,-0.1121453050691675,-27.298581171726173,-1.4030182612498319,-0.7174634998422859,-3.11873425251156,-3.268982918988817,-3.2385684104666206,-3.267400215398966,12.889207486143823,-2.467484525755575,-1.6121421551821822,-3.4443604471002445,-2.818933441303253,-3.5958037338565902,-0.2533351059556205,-39.7833251481969
117,9.791666666666666,-1.171754081407415,-2.6321405232377986,-1.207248334883994,-3.236083239121539,-2.9920456328232325,-2.5774448173817945,-0.1379440359337089,-1.0652333957946474,-2.752823752232264,-1.245648726890478,-3.650342479280304,-4.674370796399111,-3.0316260381189473,-0.06564839315769376,-1.5004374646486627,-2.368234816667667,-1.0467373042580648,-3.0199796017604412,-3.367029990860966,-2.9205186101029725,-0.09185735762470479,24.523818505418273,-1.1296939541794087,-2.8230854778179024,-3.1715879959420312,-3.0753079417438793,-3.4168028407478537,-3.066909892546233,-0.16405157160975156,-25.53695561535753,-1.2830012281844514,-0.658661104811547,-3.2009960617610336,-2.8133987704644223,-3.283680995015396,-3.152493123440054,13.042454908252273,-2.0591507528479926,-1.362444318533404,-3.22065078193841,-2.994451461138377,-3.279834906115602,0.05689502850355464,-40.74696321137541
118,9.875,-1.338805297631212,-2.6685144643998813,-1.528563893227309,-3.029800341733617,-2.9235288032995306,-2.1658317980827833,-0.2560431064394159,-1.5368909085234441,-2.3826697500821763,-1.073248187556244,-2.982574863361229,-4.582681641026803,-3.2467314257578614,-0.09357009621940136,-1.1300111104264732,-2.6397392800493273,-1.08570791544158,-2.6119951390999474,-3.337467914217423,-2.9252502225333914,-0.014772681755702101,27.037686261404684,-1.7078572162203682,-2.805086084473662,-3.1692544094394868,-3.1268497505742725,-3.6555900922271483,-3.181837136855291,-0.27651035410332747,-23.921920147569015,-1.4535871401727487,-0.8101704993415139,-3.1930809930600805,-3.0376370477533694,-3.6587742981195897,-2.997481877397321,10.27385913874412,-2.110920765730791,-1.532764972123557,-3.35689056952517,-3.019930299188937,-3.343828539565115,-0.16331915384959161,-42.318700105858206
119,9.95861111111111,-1.2764652238859364,-2.634801098874779,-1.3900273981974836,-3.603470601635704,-3.1049045502096937,-2.6141627925810753,-0.3646256523779478,-1.3891624415688262,-1.7324364374880372,-1.2210323362454132,-2.1947491583633147,-4.640829983613465,-3.0917878355285104,-0.2519940362732095,-1.1102924707236144,-2.6811662099815132,-1.3148647693706637,-2.6039200377087197,-3.437923481325323,-2.850023304728366,-0.1581774002330156,23.92264715747198,-1.166658039375825,-2.8870101255682004,-3.3568673271803795,-2.8483748650839895,-3.514362726756493,-3.066692184728806,-0.05951939844832074,-25.983564300013857,-1.3047730713781558,-0.6819915927775254,-3.394991508196968,-3.071700024553243,-3.3238498919614523,-3.282368380547014,9.683455713378043,-2.3527953713349437,-1.6531055982660359,-3.0830812490829302,-3.055371097317968,-3.497786220407582,-0.09397665531069012,-40.4785843518333
120,10.044444444444444,-1.5847309656916204,-2.76100206844247,-1.4316400114948153,-3.067095731704254,-3.2761751279147524,-2.4924395699913675,-0.303689645789428,-0.9720450580223292,-2.6421254399260943,-1.179001689867148,-3.2368670571586544,-4.508818550782771,-3.0267968885265653,-0.430918159493053,-1.8412778656463973,-2.6025171075420426,-1.3342083448356648,-3.015755991755442,-3.638397991379885,-2.7348392537999886,0.007930457330373807,33.79875968752667,-1.3960932816515947,-2.7288591479960234,-3.34442842581147,-3.0798849556909924,-3.6731223608414516,-3.5414773090954106,0.06692354455995067,-25.481977419381,-1.6765561042142334,-0.9441242938299764,-3.3767300631832615,-2.825589969313617,-3.618909344784748,-3.357154531809472,8.241280056856914,-2.3947753741084146,-1.57346767554513,-3.0292242565752403,-2.6807749952385027,-3.741709531006413,-0.2150764790902494,-45.216664386491324
121,10.127777777777778,-1.3635996367480923,-2.7871190112378104,-1.0934028913180869,-3.1906774406816374,-3.0673427850474986,-2.720663895151566,-0.2532330631459793,-1.5355358291508856,-2.4117383791712155,-1.3871567638008584,-3.328930248442837,-4.686650061208533,-3.0217602019013334,-0.11034041647321345,-1.1729636245723116,-2.6037934703905714,-1.2537391191321974,-2.837504691438683,-3.3088927402658284,-2.759699462549874,-0.15644714312689764,38.32608218181831,-1.7861598098178104,-2.870634695113073,-3.251939377916853,-3.021381687289469,-3.5918706068874733,-3.2161947767892634,0.22282071922949834,-26.267248667394856,-1.2389333293449507,-0.9765685105742149,-3.3582991082537905,-2.9093091452359285,-3.453954220895036,-2.9918422257493673,9.117367482827836,-2.5768615760162934,-1.7138526788157957,-3.2653210247068145,-2.876143130513194,-3.2856000498860767,-0.20661762931340577,-46.922988564025424
122,10.21111111111111,-1.6330683589348505,-2.503153561750584,-0.9253171923649945,-2.95421743317601,-2.688409764512824,-2.468837528622706,0.08674611464806999,-1.129631834396546,-2.6712768732968937,-1.0654980718961282,-3.4809404167345614,-4.734327225614359,-3.1866793888556977,-0.24025876222837125,-1.9053460861498837,-2.444996792768735,-1.253457568061029,-2.8491678229872277,-3.479409020557422,-2.8246053194692267,-0.21130824011483249,30.774672806939332,-1.7968544994083755,-2.902338306736543,-3.57940185201822,-3.0928667192499044,-3.330609073199829,-3.1508468485501857,-0.11182563502848572,-28.59946702081564,-1.2419018456845432,-1.019324150450633,-3.4197010878666294,-3.062859810273343,-3.5389860806594635,-2.9664333525754514,6.241753193882209,-2.4390547765407664,-1.7242620792036814,-3.111372982923534,-2.731476638554634,-3.9294593517318135,-0.19859911102020733,-47.81760515563159
123,10.294444444444444,-1.453134262311182,-2.849107350825439,-1.2173840658317177,-3.057717409661277,-3.109378303487302,-2.7469622266890696,-0.26375009774374764,-1.6843301613767756,-2.9107425366752193,-1.31402612647271,-2.9228992423760114,-4.891852746774,-3.351556058646242,-0.29067115619347506,-1.7284215982987876,-2.62612856550004,-1.1933641659281506,-2.9807470686598108,-3.3699481215182585,-2.7995582087386723,0.0733491234080497,39.99458956582528,-1.5281742347213265,-2.7139715191450238,-3.1468175125746263,-3.0943417054190756,-3.3493393639837357,-3.065435779023472,0.03298671630028119,-29.74872127143897,-1.365458760397507,-0.6123911202645799,-3.2809384407032116,-3.2062442171309637,-3.5340064805068545,-3.310929798140877,7.384472281555736,-2.751355772681146,-1.0846973441052068,-3.3473815574123122,-2.8967766526251726,-3.2732890073899825,-0.09101993016529465,-48.30056234950829
124,10.377777777777778,-1.5537944851161294,-2.604982005661829,-1.5396046594133368,-3.4911790664772275,-3.190250633419493,-2.3550397413580044,-0.3947196900899947,-1.7296279058841129,-2.2701369799770146,-1.3327414383206657,-3.52480840153256,-4.80922931951097,-3.3163918165830815,-0.36157556222384046,-1.542186518209782,-2.5571902759899965,-0.8934593855446366,-2.7322441067453567,-3.690511329101578,-2.804559510228542,0.18752690003476793,32.29589029775461,-1.8101159088186092,-2.5955358650784364,-3.134188019982543,-2.945808294119949,-3.5380630793441603,-3.09996381676005,-0.0027399971664910654,-27.755100026096247,-1.5696011888986217,-0.9857693261863757,-3.5920135996681797,-3.2694646132657024,-3.629016972927638,-3.415333443942815,2.5755597263283274,-2.463765358953717,-1.565159937187543,-3.5433481711013357,-2.7520443038369056,-3.7770905838676954,-0.08387909361824288,-49.521908250856804
